CountryID,CityID,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
60,4297,74,Moderate,2,Good,17,Good,1,Good,74,Moderate,5.2625,-0.7578
60,4298,57,Moderate,1,Good,16,Good,0,Good,57,Moderate,10.8847,-1.0903
60,4299,79,Moderate,1,Good,19,Good,0,Good,79,Moderate,6.55,-0.7667
60,4300,28,Good,1,Good,22,Good,0,Good,28,Good,5.8,-0.35
60,4301,57,Moderate,1,Good,15,Good,1,Good,57,Moderate,5.9236,-0.9883
60,4302,80,Moderate,1,Good,16,Good,0,Good,80,Moderate,5.4333,-2.15
60,4303,55,Moderate,2,Good,9,Good,0,Good,55,Moderate,8.55,-0.5167
60,4304,39,Good,1,Good,23,Good,0,Good,39,Good,5.2,-1.0667
60,4305,52,Moderate,2,Good,5,Good,1,Good,52,Moderate,9.6167,-0.8333
60,4306,70,Moderate,1,Good,20,Good,0,Good,70,Moderate,4.9433,-1.704
60,4307,31,Good,1,Good,23,Good,0,Good,31,Good,5.0167,-1.6333
60,4308,84,Moderate,1,Good,18,Good,1,Good,84,Moderate,6.0333,-0.45
60,4309,54,Moderate,1,Good,18,Good,0,Good,54,Moderate,7.3333,-2.3333
60,4310,89,Moderate,1,Good,19,Good,0,Good,89,Moderate,5.5306,-0.7028
60,4311,39,Good,1,Good,24,Good,0,Good,39,Good,6.7358,-1.6081
60,4312,56,Moderate,1,Good,17,Good,0,Good,56,Moderate,9.4075,-0.8533
60,4313,43,Good,0,Good,17,Good,0,Good,43,Good,5.3,-1.9833
60,4314,55,Moderate,1,Good,19,Good,0,Good,55,Moderate,7.5772,-1.9292
60,4315,120,Unhealthy for Sensitive Groups,3,Good,10,Good,3,Good,120,Unhealthy for Sensitive Groups,5.6667,-0.0167
60,4316,42,Good,1,Good,22,Good,0,Good,42,Good,10.0667,-2.5
60,4317,50,Good,2,Good,9,Good,1,Good,50,Good,9.4324,-0.0043
61,4318,129,Unhealthy for Sensitive Groups,1,Good,42,Good,0,Good,129,Unhealthy for Sensitive Groups,11.5236,42.8472
61,4319,63,Moderate,1,Good,48,Good,0,Good,63,Moderate,36.85,27.2333
61,4320,88,Moderate,1,Good,44,Good,0,Good,88,Moderate,-21.3564,-51.86
61,4321,44,Good,1,Good,44,Good,0,Good,30,Good,32.8872,13.1914
61,4321,44,Good,1,Good,44,Good,0,Good,30,Good,34.4367,35.8344
62,4322,90,Moderate,3,Good,7,Good,11,Good,90,Moderate,14.8122,-91.4944
62,4323,88,Moderate,2,Good,19,Good,4,Good,88,Moderate,14.4878,-90.8058
62,4324,125,Unhealthy for Sensitive Groups,4,Good,3,Good,13,Good,125,Unhealthy for Sensitive Groups,14.5667,-90.7333
62,4325,104,Unhealthy for Sensitive Groups,3,Good,5,Good,10,Good,104,Unhealthy for Sensitive Groups,14.175,-89.7417
62,4326,63,Moderate,1,Good,26,Good,1,Good,63,Moderate,14.3167,-90.3667
62,4327,57,Moderate,1,Good,27,Good,1,Good,57,Moderate,14.8112,-91.4555
62,4328,41,Good,1,Good,24,Good,0,Good,41,Good,15.4872,-91.0347
62,4329,108,Unhealthy for Sensitive Groups,4,Good,5,Good,14,Good,108,Unhealthy for Sensitive Groups,14.5428,-91.3288
62,4330,61,Moderate,2,Good,7,Good,5,Good,61,Moderate,14.9442,-91.1105
62,4331,109,Unhealthy for Sensitive Groups,3,Good,9,Good,11,Good,109,Unhealthy for Sensitive Groups,14.6622,-90.8208
62,4332,73,Moderate,2,Good,15,Good,6,Good,73,Moderate,14.7029,-90.5
62,4333,56,Moderate,1,Good,22,Good,0,Good,56,Moderate,14.7833,-89.5333
62,4334,90,Moderate,4,Good,2,Good,11,Good,90,Moderate,14.0858,-90.3822
62,4335,57,Moderate,1,Good,19,Good,0,Good,57,Moderate,15.8125,-90.3217
62,4336,129,Unhealthy for Sensitive Groups,3,Good,2,Good,12,Good,129,Unhealthy for Sensitive Groups,14.5233,-90.7667
62,4337,103,Unhealthy for Sensitive Groups,3,Good,6,Good,13,Good,103,Unhealthy for Sensitive Groups,14.7167,-91.7333
62,4338,65,Moderate,2,Good,18,Good,3,Good,65,Moderate,15.6602,-92.1411
62,4338,65,Moderate,2,Good,18,Good,3,Good,65,Moderate,12.2842,-85.5106
62,4339,82,Moderate,3,Good,7,Good,10,Good,82,Moderate,15.0906,-91.7486
62,4340,77,Moderate,2,Good,9,Good,6,Good,77,Moderate,15.1083,-90.6306
62,4341,86,Moderate,2,Good,4,Good,8,Good,86,Moderate,14.2783,-90.2992
62,4342,105,Unhealthy for Sensitive Groups,4,Good,6,Good,14,Good,105,Unhealthy for Sensitive Groups,14.5421,-91.5723
62,4343,27,Good,1,Good,11,Good,0,Good,27,Good,-33.5333,-58.2167
62,4343,27,Good,1,Good,11,Good,0,Good,27,Good,12.0378,125.4828
62,4343,27,Good,1,Good,11,Good,0,Good,27,Good,16.5142,-89.4158
62,4343,27,Good,1,Good,11,Good,0,Good,27,Good,14.0157,121.4011
62,4343,27,Good,1,Good,11,Good,0,Good,27,Good,-36.3167,-57.6667
62,4343,27,Good,1,Good,11,Good,0,Good,27,Good,17.649,120.7103
62,4344,38,Good,1,Good,13,Good,1,Good,38,Good,15.5333,-89.35
62,4345,108,Unhealthy for Sensitive Groups,4,Good,10,Good,12,Good,108,Unhealthy for Sensitive Groups,14.65,-91.5833
62,4345,108,Unhealthy for Sensitive Groups,4,Good,10,Good,12,Good,108,Unhealthy for Sensitive Groups,8.0244,-61.8819
62,4346,99,Moderate,3,Good,11,Good,11,Good,99,Moderate,14.7667,-91.8167
62,4347,96,Moderate,3,Good,7,Good,12,Good,96,Moderate,14.65,-90.8
62,4348,86,Moderate,2,Good,32,Good,2,Good,86,Moderate,14.2978,-90.7869
62,4348,86,Moderate,2,Good,32,Good,2,Good,86,Moderate,15.3193,-92.6586
62,4349,68,Moderate,3,Good,3,Good,6,Good,68,Moderate,14.6167,-89.2
62,4349,68,Moderate,3,Good,3,Good,6,Good,68,Moderate,12.6639,-85.7881
62,4350,62,Moderate,1,Good,22,Good,0,Good,62,Moderate,16.9333,-89.8833
62,4350,62,Moderate,1,Good,22,Good,0,Good,62,Moderate,-7.8658,-37.975
62,4351,100,Unhealthy for Sensitive Groups,3,Good,13,Good,11,Good,100,Unhealthy for Sensitive Groups,14.65,-91.8167
62,4352,68,Moderate,2,Good,17,Good,3,Good,68,Moderate,14.4622,-90.4386
62,4353,55,Moderate,1,Good,23,Good,0,Good,55,Moderate,14.8539,-90.0686
62,4354,79,Moderate,2,Good,7,Good,6,Good,79,Moderate,14.6099,-90.5252
62,4355,73,Moderate,2,Good,7,Good,6,Good,73,Moderate,15.3147,-91.4761
62,4356,66,Moderate,2,Good,11,Good,5,Good,66,Moderate,15.6667,-91.7333
62,4357,57,Moderate,1,Good,24,Good,0,Good,57,Moderate,14.6379,-89.9904
62,4357,57,Moderate,1,Good,24,Good,0,Good,57,Moderate,13.9222,-86.1253
62,4357,57,Moderate,1,Good,24,Good,0,Good,57,Moderate,17.7,-92.8
62,4358,122,Unhealthy for Sensitive Groups,3,Good,0,Good,10,Good,122,Unhealthy for Sensitive Groups,14.1364,-90.0052
62,4359,126,Unhealthy for Sensitive Groups,3,Good,2,Good,11,Good,126,Unhealthy for Sensitive Groups,14.5868,-90.7444
62,4360,46,Good,1,Good,24,Good,0,Good,46,Good,14.995,-90.8075
62,4361,82,Moderate,3,Good,5,Good,10,Good,82,Moderate,14.2917,-89.8958
62,4362,79,Moderate,3,Good,6,Good,8,Good,79,Moderate,14.3,-88.1833
62,4362,79,Moderate,3,Good,6,Good,8,Good,79,Moderate,14.8719,-91.5619
62,4362,79,Moderate,3,Good,6,Good,8,Good,79,Moderate,7.6392,-73.3358
62,4363,76,Moderate,3,Good,20,Good,8,Good,76,Moderate,14.0833,-91.05
62,4364,104,Unhealthy for Sensitive Groups,4,Good,6,Good,14,Good,104,Unhealthy for Sensitive Groups,14.5333,-91.5
62,4365,87,Moderate,2,Good,6,Good,7,Good,87,Moderate,14.6338,-90.6146
62,4366,81,Moderate,2,Good,10,Good,8,Good,81,Moderate,15.0444,-91.4083
62,4367,64,Moderate,2,Good,9,Good,7,Good,64,Moderate,14.501,-89.8723
62,4368,53,Moderate,1,Good,10,Good,1,Good,53,Moderate,15.4725,-88.8414
62,4368,53,Moderate,1,Good,10,Good,1,Good,53,Moderate,2.7603,-76.6339
62,4368,53,Moderate,1,Good,10,Good,1,Good,53,Moderate,8.3133,-73.8719
62,4369,111,Unhealthy for Sensitive Groups,3,Good,13,Good,11,Good,111,Unhealthy for Sensitive Groups,14.6,-91.7
62,4370,94,Moderate,3,Good,9,Good,11,Good,94,Moderate,14.8833,-91.5167
62,4371,94,Moderate,3,Good,9,Good,11,Good,94,Moderate,14.8693,-91.6211
62,4372,77,Moderate,2,Good,7,Good,5,Good,77,Moderate,42.0167,-4.5333
62,4372,77,Moderate,2,Good,7,Good,5,Good,77,Moderate,14.6676,-90.3575
62,4373,82,Moderate,2,Good,13,Good,9,Good,82,Moderate,14.7361,-91.1558
62,4374,68,Moderate,2,Good,5,Good,4,Good,68,Moderate,15.3986,-89.6408
62,4375,129,Unhealthy for Sensitive Groups,4,Good,2,Good,14,Good,129,Unhealthy for Sensitive Groups,14.5967,-90.7547
62,4376,103,Unhealthy for Sensitive Groups,4,Good,5,Good,12,Good,103,Unhealthy for Sensitive Groups,14.4167,-91.1667
62,4377,61,Moderate,1,Good,25,Good,1,Good,61,Moderate,14.4962,-90.5525
62,4378,47,Good,1,Good,13,Good,1,Good,47,Good,15.73,-88.6
62,4379,76,Moderate,2,Good,7,Good,8,Good,76,Moderate,14.8333,-91.5167
62,4380,44,Good,1,Good,23,Good,0,Good,44,Good,15.0833,-90.4917
62,4381,100,Unhealthy for Sensitive Groups,3,Good,10,Good,10,Good,100,Unhealthy for Sensitive Groups,14.5333,-91.6833
62,4382,73,Moderate,2,Good,3,Good,7,Good,73,Moderate,15.2892,-91.0892
62,4383,56,Moderate,2,Good,18,Good,3,Good,56,Moderate,14.95,-91.45
62,4384,65,Moderate,2,Good,11,Good,5,Good,65,Moderate,15.4257,-90.3263
62,4385,52,Moderate,1,Good,7,Good,4,Good,52,Moderate,15.4353,-91.0356
62,4386,62,Moderate,2,Good,10,Good,6,Good,62,Moderate,14.65,-89.7333
62,4387,52,Moderate,1,Good,16,Good,2,Good,52,Moderate,15.1,-90.4
62,4388,100,Unhealthy for Sensitive Groups,3,Good,6,Good,13,Good,100,Unhealthy for Sensitive Groups,14.5833,-91.45
62,4389,74,Moderate,2,Good,8,Good,5,Good,74,Moderate,14.7785,-90.4525
62,4390,65,Moderate,2,Good,19,Good,3,Good,65,Moderate,14.795,-90.1922
62,4391,69,Moderate,2,Good,7,Good,7,Good,69,Moderate,14.45,-89.75
62,4392,57,Moderate,1,Good,24,Good,0,Good,57,Moderate,14.5644,-90.488
62,4393,64,Moderate,2,Good,4,Good,6,Good,64,Moderate,15.7167,-91.45
62,4394,124,Unhealthy for Sensitive Groups,3,Good,2,Good,11,Good,124,Unhealthy for Sensitive Groups,14.6464,-90.7339
62,4395,86,Moderate,2,Good,38,Good,2,Good,86,Moderate,14.2833,-91.3667
62,4396,102,Unhealthy for Sensitive Groups,4,Good,5,Good,10,Good,102,Unhealthy for Sensitive Groups,14.4816,-90.534
62,4397,79,Moderate,3,Good,8,Good,10,Good,79,Moderate,14.5314,-90.5964
62,4397,79,Moderate,3,Good,8,Good,10,Good,79,Moderate,-32.4331,-63.2475
62,4397,79,Moderate,3,Good,8,Good,10,Good,79,Moderate,-32.9,-68.7667
62,4398,59,Moderate,1,Good,15,Good,1,Good,59,Moderate,14.9667,-89.5333
63,4399,46,Good,1,Good,17,Good,0,Good,46,Good,8.6833,-8.6333
63,4400,51,Moderate,1,Good,12,Good,0,Good,51,Moderate,10.75,-11.1167
63,4401,63,Moderate,2,Good,13,Good,0,Good,63,Moderate,10.656,-12.272
63,4402,63,Moderate,1,Good,16,Good,0,Good,63,Moderate,10.3833,-9.3
63,4403,62,Moderate,1,Good,18,Good,0,Good,62,Moderate,10.0497,-12.8542
63,4404,25,Good,1,Good,16,Good,0,Good,25,Good,9.1905,-10.12
63,4405,153,Unhealthy,1,Good,20,Good,0,Good,153,Unhealthy,12.48,-13.296
63,4406,56,Moderate,1,Good,13,Good,0,Good,56,Moderate,10.653,-9.892
63,4407,32,Good,1,Good,14,Good,0,Good,32,Good,8.5504,-9.48
63,4408,32,Good,1,Good,16,Good,0,Good,32,Good,10.3833,-12.0833
63,4409,90,Moderate,1,Good,19,Good,0,Good,90,Moderate,11.08,-12.401
63,4410,56,Moderate,1,Good,21,Good,0,Good,56,Moderate,11.4189,-9.1644
64,4411,120,Unhealthy for Sensitive Groups,1,Good,27,Good,1,Good,120,Unhealthy for Sensitive Groups,12.2667,-16.1667
65,4412,60,Moderate,1,Good,12,Good,0,Good,60,Moderate,6.4,-58.6167
65,4413,27,Good,0,Good,19,Good,0,Good,27,Good,6.8058,-58.1508
65,4413,27,Good,0,Good,19,Good,0,Good,27,Good,-7.9286,-14.4119
65,4413,27,Good,0,Good,19,Good,0,Good,27,Good,30.666,-97.6966
65,4413,27,Good,0,Good,19,Good,0,Good,27,Good,38.2247,-84.5487
65,4413,27,Good,0,Good,19,Good,0,Good,27,Good,31.9849,-81.226
65,4413,27,Good,0,Good,19,Good,0,Good,27,Good,-18.3,143.55
65,4414,34,Good,1,Good,16,Good,0,Good,34,Good,6.0,-58.3
65,4414,34,Good,1,Good,16,Good,0,Good,34,Good,40.6251,-74.2383
65,4415,61,Moderate,0,Good,20,Good,0,Good,61,Moderate,6.25,-57.5167
66,4416,112,Unhealthy for Sensitive Groups,1,Good,38,Good,0,Good,112,Unhealthy for Sensitive Groups,18.5344,-72.4094
66,4417,124,Unhealthy for Sensitive Groups,2,Good,15,Good,5,Good,124,Unhealthy for Sensitive Groups,18.55,-72.3
66,4418,74,Moderate,2,Good,24,Good,3,Good,74,Moderate,19.2833,-72.5
66,4419,144,Unhealthy for Sensitive Groups,3,Good,4,Good,12,Good,144,Unhealthy for Sensitive Groups,19.15,-72.0167
66,4420,128,Unhealthy for Sensitive Groups,2,Good,14,Good,5,Good,128,Unhealthy for Sensitive Groups,18.2353,-72.5367
66,4421,102,Unhealthy for Sensitive Groups,1,Good,31,Good,0,Good,102,Unhealthy for Sensitive Groups,18.2,-73.75
66,4422,131,Unhealthy for Sensitive Groups,2,Good,18,Good,4,Good,131,Unhealthy for Sensitive Groups,19.05,-72.4667
67,4423,29,Good,1,Good,13,Good,1,Good,29,Good,14.8486,-85.8942
67,4424,78,Moderate,1,Good,11,Good,2,Good,78,Moderate,15.6136,-87.9511
67,4425,55,Moderate,1,Good,21,Good,0,Good,55,Moderate,14.4522,-87.6383
67,4426,76,Moderate,1,Good,22,Good,0,Good,76,Moderate,15.4,-87.8
67,4426,76,Moderate,1,Good,22,Good,0,Good,76,Moderate,14.35,-89.85
67,4427,37,Good,1,Good,21,Good,0,Good,37,Good,14.5333,-86.8167
67,4428,49,Good,1,Good,21,Good,0,Good,49,Good,14.6664,-86.2186
67,4429,55,Moderate,2,Good,5,Good,4,Good,55,Moderate,15.05,-88.7333
67,4430,92,Moderate,2,Good,3,Good,3,Good,92,Moderate,15.433,-87.917
67,4431,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,-16.5,-68.15
67,4431,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,24.1422,-110.3108
67,4431,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,14.3169,-87.6831
67,4431,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,-34.7617,-56.2233
67,4431,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,15.4431,120.7289
67,4431,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,8.2801,125.8092
67,4431,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,-30.75,-59.65
67,4431,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,10.8911,124.9572
67,4431,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,17.6739,120.6847
67,4431,74,Moderate,1,Good,4,Good,4,Good,74,Moderate,-33.4667,-67.55
67,4432,68,Moderate,1,Good,27,Good,1,Good,68,Moderate,13.5333,-87.4833
67,4433,75,Moderate,1,Good,14,Good,0,Good,75,Moderate,15.4833,-86.5833
67,4434,79,Moderate,1,Good,9,Good,2,Good,79,Moderate,15.5,-88.0333
67,4435,71,Moderate,1,Good,5,Good,3,Good,71,Moderate,14.6,-87.8333
67,4436,81,Moderate,2,Good,0,Good,4,Good,81,Moderate,14.4047,-87.0817
67,4437,50,Good,1,Good,9,Good,3,Good,50,Good,14.1,-87.2167
67,4438,79,Moderate,1,Good,21,Good,0,Good,79,Moderate,15.7833,-87.4667
67,4439,53,Moderate,1,Good,5,Good,1,Good,53,Moderate,15.6833,-86.0
67,4440,16,Good,1,Good,13,Good,1,Good,16,Good,15.1333,-87.1333
68,4441,63,Moderate,1,Good,31,Good,1,Good,63,Moderate,47.1894,20.0097
68,4442,60,Moderate,1,Good,60,Moderate,0,Good,57,Moderate,47.1006,17.5522
68,4443,66,Moderate,1,Good,66,Moderate,0,Good,58,Moderate,47.24,19.6067
68,4444,59,Moderate,1,Good,59,Moderate,0,Good,52,Moderate,46.1833,18.9536
68,4445,65,Moderate,1,Good,31,Good,2,Good,65,Moderate,45.9601,17.4601
68,4446,66,Moderate,1,Good,35,Good,3,Good,66,Moderate,47.4907,18.6363
68,4447,72,Moderate,1,Good,42,Good,2,Good,72,Moderate,47.5123,18.9281
68,4448,81,Moderate,1,Good,37,Good,2,Good,81,Moderate,47.4925,19.0514
68,4449,68,Moderate,1,Good,68,Moderate,0,Good,61,Moderate,47.6167,17.25
68,4450,86,Moderate,1,Good,37,Good,3,Good,86,Moderate,47.189,19.3126
68,4451,70,Moderate,1,Good,31,Good,2,Good,70,Moderate,47.53,21.6392
68,4452,76,Moderate,1,Good,36,Good,2,Good,76,Moderate,47.7194,18.7292
68,4453,51,Moderate,1,Good,27,Good,2,Good,51,Moderate,47.3539,19.0948
68,4454,63,Moderate,1,Good,63,Moderate,0,Good,57,Moderate,47.6303,19.1412
68,4455,64,Moderate,1,Good,52,Moderate,0,Good,64,Moderate,47.899,20.3747
68,4456,63,Moderate,1,Good,63,Moderate,0,Good,57,Moderate,47.7856,18.7403
68,4457,52,Moderate,1,Good,47,Good,0,Good,52,Moderate,46.65,21.2833
68,4458,38,Good,1,Good,32,Good,1,Good,38,Good,47.6681,19.6697
68,4459,56,Moderate,1,Good,50,Good,0,Good,56,Moderate,47.6,20.2833
68,4460,65,Moderate,1,Good,65,Moderate,0,Good,59,Moderate,47.5333,19.4
68,4461,62,Moderate,1,Good,62,Moderate,0,Good,53,Moderate,46.5335,18.9858
68,4462,67,Moderate,1,Good,31,Good,1,Good,67,Moderate,47.3111,20.9161
68,4463,63,Moderate,1,Good,50,Good,0,Good,63,Moderate,48.2531,20.6456
68,4464,50,Good,1,Good,32,Good,1,Good,50,Good,46.7696,17.2481
68,4465,58,Moderate,1,Good,58,Moderate,0,Good,54,Moderate,46.4319,19.4883
68,4466,71,Moderate,1,Good,40,Good,1,Good,71,Moderate,46.4923,19.7368
68,4467,64,Moderate,1,Good,64,Moderate,0,Good,57,Moderate,47.0264,19.5578
68,4468,66,Moderate,1,Good,66,Moderate,0,Good,55,Moderate,46.5858,17.4128
68,4469,57,Moderate,1,Good,35,Good,1,Good,57,Moderate,48.0833,20.6667
68,4470,64,Moderate,1,Good,31,Good,3,Good,64,Moderate,47.3475,19.4489
68,4471,65,Moderate,1,Good,33,Good,2,Good,65,Moderate,46.455,16.9925
68,4472,51,Moderate,1,Good,28,Good,2,Good,51,Moderate,46.622,18.8559
68,4473,63,Moderate,1,Good,31,Good,2,Good,63,Moderate,47.2844,19.5435
68,4474,44,Good,1,Good,29,Good,2,Good,44,Good,46.75,21.3833
68,4475,71,Moderate,1,Good,34,Good,2,Good,71,Moderate,47.6849,16.5831
68,4476,40,Good,1,Good,32,Good,1,Good,40,Good,46.8667,20.55
68,4477,50,Good,1,Good,41,Good,1,Good,50,Good,46.255,20.145
68,4478,63,Moderate,1,Good,63,Moderate,0,Good,57,Moderate,47.7044,19.0686
68,4479,50,Good,1,Good,44,Good,0,Good,50,Good,46.651,20.258
68,4480,52,Moderate,1,Good,27,Good,2,Good,52,Moderate,47.3154,19.0078
68,4481,65,Moderate,1,Good,34,Good,1,Good,65,Moderate,47.1747,20.1965
68,4482,64,Moderate,1,Good,37,Good,1,Good,64,Moderate,47.2351,16.6219
68,4483,64,Moderate,1,Good,64,Moderate,0,Good,56,Moderate,46.8828,17.4081
68,4484,66,Moderate,1,Good,34,Good,3,Good,66,Moderate,47.6526,18.3238
68,4484,66,Moderate,1,Good,34,Good,3,Good,66,Moderate,29.7428,-7.9725
68,4485,75,Moderate,1,Good,34,Good,2,Good,75,Moderate,46.4236,18.7903
68,4486,79,Moderate,1,Good,39,Good,1,Good,79,Moderate,46.8392,16.8511
69,4487,23,Good,1,Good,23,Good,0,Good,12,Good,65.6833,-18.1
70,4488,162,Unhealthy,2,Good,125,Unhealthy for Sensitive Groups,0,Good,162,Unhealthy,30.1334,74.2001
70,4489,180,Unhealthy,6,Good,45,Good,11,Good,180,Unhealthy,27.18,77.77
70,4490,162,Unhealthy,3,Good,22,Good,11,Good,162,Unhealthy,23.17,72.58
70,4491,69,Moderate,1,Good,29,Good,0,Good,69,Moderate,15.811,79.9738
70,4492,84,Moderate,0,Good,25,Good,0,Good,84,Moderate,17.2,76.35
70,4493,157,Unhealthy,1,Good,37,Good,0,Good,157,Unhealthy,23.7118,76.0157
70,4494,125,Unhealthy for Sensitive Groups,1,Good,39,Good,1,Good,125,Unhealthy for Sensitive Groups,23.8333,91.2833
70,4495,155,Unhealthy,2,Good,33,Good,6,Good,155,Unhealthy,19.08,74.73
70,4496,172,Unhealthy,2,Good,39,Good,2,Good,172,Unhealthy,23.8301,87.6866
70,4497,165,Unhealthy,1,Good,45,Good,0,Good,165,Unhealthy,24.8988,80.2592
70,4498,39,Good,0,Good,22,Good,0,Good,39,Good,13.7279,76.0068
70,4499,176,Unhealthy,1,Good,36,Good,0,Good,176,Unhealthy,26.4499,74.6399
70,4500,224,Very Unhealthy,2,Good,85,Moderate,1,Good,224,Very Unhealthy,26.52,82.62
70,4500,224,Very Unhealthy,2,Good,85,Moderate,1,Good,224,Very Unhealthy,24.6281,83.9199
70,4501,154,Unhealthy,1,Good,31,Good,3,Good,154,Unhealthy,20.7,77.0
70,4502,157,Unhealthy,2,Good,22,Good,4,Good,157,Unhealthy,21.1,77.06
70,4503,119,Unhealthy for Sensitive Groups,2,Good,38,Good,5,Good,119,Unhealthy for Sensitive Groups,26.0251,78.797
70,4504,161,Unhealthy,2,Good,32,Good,3,Good,161,Unhealthy,17.5642,76.5685
70,4505,187,Unhealthy,3,Good,164,Unhealthy,2,Good,187,Unhealthy,24.9365,85.925
70,4506,174,Unhealthy,5,Good,167,Unhealthy,4,Good,174,Unhealthy,18.8621,78.8754
70,4507,94,Moderate,1,Good,94,Moderate,0,Good,87,Moderate,29.5971,79.6591
70,4508,172,Unhealthy,4,Good,76,Moderate,6,Good,172,Unhealthy,27.5498,76.6355
70,4509,83,Moderate,1,Good,25,Good,1,Good,83,Moderate,10.1167,76.35
70,4510,146,Unhealthy for Sensitive Groups,0,Good,32,Good,0,Good,146,Unhealthy for Sensitive Groups,21.05,75.05
70,4511,181,Unhealthy,2,Good,124,Unhealthy for Sensitive Groups,1,Good,181,Unhealthy,25.0397,86.9025
70,4512,145,Unhealthy for Sensitive Groups,0,Good,35,Good,0,Good,145,Unhealthy for Sensitive Groups,21.9248,78.1279
70,4513,168,Unhealthy,4,Good,39,Good,9,Good,168,Unhealthy,31.64,74.86
70,4514,176,Unhealthy,3,Good,176,Unhealthy,1,Good,154,Unhealthy,28.9044,78.4675
70,4515,72,Moderate,0,Good,26,Good,0,Good,72,Moderate,14.68,77.599
70,4516,87,Moderate,2,Good,18,Good,5,Good,87,Moderate,12.7105,77.6967
70,4517,150,Unhealthy,3,Good,25,Good,16,Good,150,Unhealthy,20.8381,85.0956
70,4518,163,Unhealthy,1,Good,33,Good,0,Good,163,Unhealthy,22.0417,75.0552
70,4519,114,Unhealthy for Sensitive Groups,1,Good,38,Good,0,Good,114,Unhealthy for Sensitive Groups,21.15,77.28
70,4520,45,Good,1,Good,19,Good,1,Good,45,Good,14.6605,74.3047
70,4521,82,Moderate,0,Good,24,Good,0,Good,82,Moderate,15.4251,75.4335
70,4522,61,Moderate,0,Good,26,Good,0,Good,61,Moderate,13.3346,80.0848
70,4523,38,Good,1,Good,29,Good,0,Good,38,Good,12.9,79.3333
70,4524,62,Moderate,1,Good,11,Good,5,Good,62,Moderate,13.3139,76.2369
70,4525,56,Moderate,1,Good,30,Good,0,Good,56,Moderate,9.5139,78.1002
70,4526,158,Unhealthy,3,Good,76,Moderate,2,Good,158,Unhealthy,24.58,77.73
70,4527,152,Unhealthy,1,Good,37,Good,0,Good,152,Unhealthy,23.0175,76.7221
70,4528,121,Unhealthy for Sensitive Groups,2,Good,27,Good,4,Good,121,Unhealthy for Sensitive Groups,16.73,75.07
70,4529,65,Moderate,1,Good,28,Good,0,Good,65,Moderate,8.68,76.83
70,4530,85,Moderate,1,Good,29,Good,1,Good,85,Moderate,16.0197,80.92
70,4531,81,Moderate,2,Good,37,Good,1,Good,81,Moderate,24.8685,92.5961
70,4532,101,Unhealthy for Sensitive Groups,0,Good,33,Good,0,Good,101,Unhealthy for Sensitive Groups,14.75,79.05
70,4533,151,Unhealthy,4,Good,31,Good,8,Good,151,Unhealthy,27.0992,84.09
70,4534,158,Unhealthy,4,Good,158,Unhealthy,2,Good,105,Unhealthy for Sensitive Groups,24.1,88.25
70,4535,162,Unhealthy,3,Good,162,Unhealthy,1,Good,160,Unhealthy,25.9426,86.0471
70,4536,152,Unhealthy,0,Good,38,Good,0,Good,152,Unhealthy,22.1013,80.5497
70,4537,169,Unhealthy,3,Good,86,Moderate,5,Good,169,Unhealthy,24.7277,81.4098
70,4538,186,Unhealthy,9,Good,6,Good,21,Good,186,Unhealthy,22.4828,88.1818
70,4539,377,Hazardous,2,Good,90,Moderate,1,Good,300,Hazardous,25.7604,84.1471
70,4540,169,Unhealthy,4,Good,169,Unhealthy,1,Good,167,Unhealthy,24.0449,78.9609
70,4541,102,Unhealthy for Sensitive Groups,1,Good,48,Good,0,Good,102,Unhealthy for Sensitive Groups,27.9381,84.4069
70,4542,81,Moderate,0,Good,23,Good,0,Good,81,Moderate,15.4082,73.9813
70,4543,324,Hazardous,2,Good,150,Unhealthy,1,Good,324,Hazardous,6.3,124.7833
70,4543,324,Hazardous,2,Good,150,Unhealthy,1,Good,324,Hazardous,31.1887,75.9949
70,4543,324,Hazardous,2,Good,150,Unhealthy,1,Good,324,Hazardous,-8.7333,15.1667
70,4544,77,Moderate,2,Good,20,Good,4,Good,77,Moderate,12.9789,77.5917
70,4545,83,Moderate,0,Good,30,Good,0,Good,83,Moderate,15.3167,78.2331
70,4546,62,Moderate,1,Good,38,Good,1,Good,62,Moderate,23.0435,88.8318
70,4546,62,Moderate,1,Good,38,Good,1,Good,62,Moderate,25.8673,86.5115
70,4546,62,Moderate,1,Good,38,Good,1,Good,62,Moderate,26.3081,87.8833
70,4547,178,Unhealthy,5,Good,107,Unhealthy for Sensitive Groups,6,Good,178,Unhealthy,22.63,88.3
70,4548,290,Very Unhealthy,2,Good,99,Moderate,1,Good,283,Very Unhealthy,25.2186,85.7332
